VendorID,PULocationID,DOLocationID,fareamount,total_amount
2,129,129,null,10.44
2,244,230,null,46.5
2,82,226,null,14.3
2,260,179,null,22.7
1,220,241,null,16.7
2,43,234,null,38.1
2,75,237,null,19.53
2,75,74,null,14.38
2,95,102,null,18.5
2,65,225,null,23.8
2,75,236,null,10.75
2,75,74,null,12.32
2,74,129,null,48.03
2,43,244,null,29.76
1,74,142,null,32.62
2,97,49,null,12.12
2,82,92,null,18.5
2,166,239,null,24.66
2,74,239,null,35.58
2,260,260,null,8.76
2,65,112,null,39
1,74,74,null,12.1
1,43,236,null,15.15
2,179,179,null,9.4
2,65,61,null,24.8
2,75,141,null,24.81
2,43,237,null,19.56
2,74,116,null,17.8
2,95,138,null,36.38
2,95,129,null,28.3
1,65,49,null,13.6
2,41,74,null,9.6
2,208,42,null,36
2,166,230,null,34.6
2,95,129,null,33.9
2,75,74,null,12.12
2,75,217,null,51.85
1,74,236,null,16.35
1,75,41,null,8
2,75,239,null,20.46
2,95,95,null,15.7
2,116,138,null,68.19
2,74,41,null,10.8
2,41,69,null,21.3
2,82,129,null,12.2
2,97,62,null,17.16
2,95,95,null,14.3
2,95,146,null,40.2
2,75,161,null,27.18
2,75,74,null,12.9
2,75,141,null,20.46
2,166,166,null,10.8
2,166,238,null,10.4
2,41,41,null,10
2,75,263,null,16.26
2,75,74,null,16.7
2,74,41,null,12.2
2,7,7,null,6.6
1,166,239,null,15.9
2,41,116,null,14.3
2,179,198,null,41
2,41,166,null,11.75
2,166,238,null,13.05
1,159,247,null,24.1
2,75,74,null,19.3
2,75,151,null,18.75
1,90,210,null,42.7
2,24,41,null,10.44
2,95,196,null,16.4
2,74,236,null,19.8
2,75,233,null,30
2,95,95,null,8.7
2,43,13,null,46.45
2,166,239,null,22.14
2,75,141,null,20.15
2,92,92,null,15.48
2,74,75,null,8.7
2,75,24,null,18.84
2,43,142,null,24.3
2,43,236,null,15.9
1,75,151,null,13.3
2,92,9,null,31.3
2,95,134,null,20.3
2,75,170,null,35.15
2,43,237,null,31.34
2,41,152,null,9.1
2,97,188,null,22.4
2,24,236,null,23.81
2,75,141,null,22.95
2,75,263,null,19.19
2,75,74,null,13.68
2,41,41,null,10.8
2,82,82,null,14.7
2,129,161,null,44.75
1,52,40,null,14.85
2,134,134,null,13.44
2,74,42,null,20.38
2,24,152,null,16.62
1,82,82,null,7
2,95,95,null,10.5
2,82,95,null,16.1
1,43,141,null,23.46
1,43,141,null,28
1,75,41,null,16.8
1,166,75,null,8
1,75,151,null,14.7
2,75,143,null,29.65
2,166,41,null,14.28
2,166,238,null,16.3
2,166,74,null,17.29
2,41,42,null,12.8
2,24,238,null,16.26
1,74,151,null,23
2,75,43,null,12.08
2,75,74,null,17.8
1,244,95,null,73.05
2,95,196,null,18.2
1,75,238,null,19.55
2,95,95,null,17.5
2,97,256,null,28.1
1,185,242,null,19
2,220,220,null,14.88
1,33,188,null,21
2,116,116,null,35.5
2,74,140,null,32.09
2,83,112,null,28.9
2,97,61,null,19.6
2,82,157,null,12.6
2,75,74,null,13.44
2,74,74,null,14.7
2,130,121,null,31.08
2,134,216,null,27.3
2,166,74,null,21.7
2,74,141,null,24.45
2,75,151,null,10.5
2,75,263,null,14.65
1,75,170,null,35.2
2,75,74,null,15.4
2,74,41,null,15.4
2,134,216,null,23.8
2,166,116,null,17.5
2,116,243,null,19
2,146,7,null,13.3
2,7,129,null,20.6
1,74,74,null,7
1,75,26,null,85.6
2,74,166,null,13.3
2,166,263,null,29.34
2,223,223,null,12.25
2,75,24,null,16.9
2,75,236,null,20.06
2,75,161,null,28.15
2,7,69,null,48.55
2,41,74,null,20.93
2,24,142,null,21.55
2,75,237,null,15.35
2,75,161,null,27.66
2,95,135,null,14.7
2,95,121,null,21
2,196,196,null,9.8
2,41,152,null,15.96
2,82,160,null,21.6
2,75,236,null,15.9
2,75,262,null,25.31
2,75,151,null,14
2,82,138,null,30
2,226,83,null,13.3
2,82,56,null,11.9
1,41,42,null,14
1,42,168,null,14
1,42,244,null,16.8
1,166,166,null,7.7
1,74,243,null,35.5
2,7,223,null,21
2,196,129,null,22.4
2,41,232,null,48.25
2,166,244,null,21
2,166,41,null,11.2
2,74,263,null,26.82
2,134,134,null,14.88
2,82,157,null,19.25
2,92,171,null,11.9
2,75,233,null,33.54
2,260,260,null,11.9
1,241,213,null,23.7
2,95,28,null,14.7
2,75,262,null,25.15
2,74,166,null,21.84
2,43,236,null,18.13
2,236,236,null,14.55
2,82,260,null,12.6
2,77,165,null,27
2,75,74,null,16.8
2,74,43,null,26.82
2,244,244,null,9.1
2,75,74,null,19.32
2,65,97,null,5.8
2,65,35,null,42.7
2,74,236,null,25.98
2,75,74,null,16.8
2,210,210,null,42.7
2,152,230,null,46.14
1,74,236,null,29.05
2,97,79,null,36.06
2,95,28,null,17.5
2,56,83,null,14
2,74,239,null,33.75
2,97,25,null,13.3
2,97,188,null,29.75
1,82,83,null,16
1,75,237,null,20.1
1,75,238,null,14.65
2,82,138,null,27.48
2,80,146,null,30.8
2,7,7,null,10.5
2,82,138,null,32.88
2,83,138,null,24.5
2,75,74,null,17.64
2,75,41,null,17.5
2,97,25,null,14.28
2,74,239,null,38.44
2,227,181,null,42.8
1,33,225,null,22
2,130,205,null,28.7
2,130,216,null,19.6
2,159,212,null,22.4
1,74,138,null,52.5
1,97,189,null,28.55
1,49,49,null,11.75
1,17,17,null,9.8
2,75,237,null,26.19
2,236,236,null,18.25
2,74,42,null,16.8
2,74,166,null,23.52
2,166,41,null,13.3
2,74,42,null,21
2,74,138,null,51.65
2,95,134,null,20.3
2,95,95,null,14.28
2,74,236,null,24.3
2,74,75,null,13.3
2,43,263,null,19.26
2,74,42,null,13.3
2,74,152,null,22.75
2,166,151,null,12.48
2,166,233,null,47.82
2,95,134,null,16.1
2,75,238,null,16.75
2,166,236,null,25.14
1,74,237,null,28.92
2,43,237,null,20.55
2,74,42,null,15.4
2,75,236,null,20.06
2,75,132,null,105.35
2,74,236,null,25.14
2,166,249,null,48.06
2,24,74,null,16.8
2,41,42,null,12.6
2,41,74,null,10.72
2,43,239,null,18.05
2,43,138,null,73.94
2,260,237,null,30.75
2,41,74,null,13.3
2,74,262,null,20.1
2,75,238,null,16.35
2,75,41,null,10.5
2,7,129,null,19.6
2,74,116,null,18.2
2,74,238,null,21.6
2,43,239,null,21.78
2,166,74,null,19.6
2,169,244,null,21
2,181,255,null,39.48
2,226,196,null,28.7
1,123,55,null,16.7
1,244,127,null,18.2
2,74,236,null,22.69
2,95,95,null,21
2,95,96,null,22.4
2,74,236,null,23.46
1,65,133,null,32.75
2,95,196,null,14.7
2,95,258,null,27.3
2,43,239,null,24.3
2,226,95,null,38.5
2,75,247,null,32.2
2,92,192,null,20.3
2,75,236,null,22.62
2,75,166,null,21.84
2,95,121,null,28
2,75,238,null,25.14
1,75,238,null,10.9
1,75,230,null,27.65
2,92,73,null,23.62
2,75,116,null,31.92
2,43,239,null,18.85
2,75,237,null,25.98
2,65,189,null,19.32
2,75,43,null,14.63
2,166,48,null,36.9
2,43,143,null,24.55
2,166,141,null,30.65
2,74,238,null,25
2,260,82,null,19.6
1,65,61,null,24.55
2,75,236,null,23.75
1,75,236,null,21.75
2,134,197,null,19.32
2,134,135,null,13.3
2,74,74,null,9.1
2,166,238,null,20.94
1,210,210,null,10
1,210,210,null,7.5
2,97,181,null,23.8
2,95,197,null,32.9
2,82,130,null,35
1,43,262,null,22.05
1,236,48,null,32.3
1,75,74,null,14.25
2,75,74,null,15
2,41,116,null,18.9
2,24,238,null,18.42
2,166,42,null,21.84
2,65,133,null,32.76
1,74,237,null,24.89
2,75,74,null,10.5
1,74,138,null,55
1,116,69,null,19.5
2,130,197,null,33.67
2,116,151,null,22
2,95,121,null,26.04
2,74,74,null,10.5
1,75,75,null,17.5
2,65,225,null,30.3
2,82,75,null,33.34
2,127,43,null,49.75
1,65,61,null,33.65
2,74,42,null,21.84
2,83,95,null,33.6
2,244,243,null,14
2,43,239,null,20.1
2,236,142,null,24.85
2,74,75,null,15.12
2,75,140,null,29.73
2,75,238,null,20.94
1,75,162,null,22.35
2,97,225,null,27.2
2,134,197,null,27.72
2,82,56,null,11.9
2,7,7,null,10.08
2,43,236,null,14.95
2,95,135,null,21
2,95,135,null,20.1
1,21,228,null,21.7
2,244,116,null,13.65
2,244,138,null,68.46
2,95,196,null,24.36
2,95,196,null,20.93
2,41,43,null,18.48
2,75,162,null,25.35
2,75,152,null,23.2
2,82,138,null,34.71
2,196,160,null,13.3
1,116,159,null,21
1,74,74,null,9.8
2,173,70,null,11.2
1,210,165,null,18.48
2,75,236,null,12.66
2,83,83,null,18.36
2,260,138,null,24.68
2,75,197,null,80.15
2,43,161,null,25.7
2,75,238,null,19.19
2,166,116,null,14.7
2,74,74,null,-7.7
2,74,74,null,7.7
2,74,75,null,17.64
2,83,260,null,15.75
2,75,75,null,11.2
2,83,160,null,29.6
2,260,129,null,12.6
2,260,260,null,11.9
1,43,239,null,17.75
1,75,75,null,14.6
2,7,179,null,7.7
2,7,179,null,9.8
1,213,220,null,30.7
2,74,42,null,16.1
2,43,142,null,24.3
2,75,74,null,16.62
2,74,75,null,16.1
2,74,75,null,17.5
2,33,52,null,9.8
2,74,166,null,18.2
2,75,74,null,16.7
2,43,238,null,15.96
2,82,138,null,31.2
2,72,222,null,18
2,75,229,null,32.7
2,82,173,null,21
2,75,166,null,16.1
2,166,239,null,23.46
2,75,142,null,25.14
2,41,75,null,16.8
2,75,263,null,14.65
2,97,181,null,11.76
2,193,146,null,10.5
2,74,142,null,31.65
2,166,237,null,28.65
2,97,80,null,29.75
2,159,230,null,48.25
2,260,157,null,21
2,260,264,null,46
2,65,97,null,20
2,33,195,null,18.38
1,82,83,null,22.4
1,41,41,null,12.25
2,210,210,null,16.8
2,82,160,null,24.5
2,97,49,null,17.8
2,65,97,null,16.8
2,74,116,null,19.6
2,130,10,null,16.8
2,82,129,null,16.1
2,82,138,null,29.12
2,43,239,null,29.15
2,75,166,null,25.48
2,166,238,null,15.12
2,97,49,null,20.5
2,97,181,null,12.6
2,95,95,null,11.2
1,49,188,null,16.7
2,216,21,null,59.5
2,24,140,null,49.5
1,74,138,null,50
2,65,65,null,31.3
1,97,106,null,18.45
1,65,181,null,17.6
2,75,74,null,14.7
2,42,69,null,22.4
2,74,236,null,22.62
2,74,43,null,17.5
2,74,74,null,11.2
2,95,95,null,15.12
2,75,143,null,27.66
2,74,43,null,18.38
2,74,42,null,24.36
2,75,141,null,18.75
2,75,230,null,41.94
2,166,239,null,28.5
2,82,216,null,49
2,24,142,null,22.35
2,43,74,null,15.12
2,75,41,null,11.9
2,42,42,null,10.5
2,95,134,null,23.8
2,182,264,null,11
2,82,138,null,31
2,82,129,null,14
2,236,74,null,19.7
2,75,158,null,42.65
1,82,102,null,23.1
1,74,262,null,23.05
2,75,140,null,23.81
2,74,263,null,27.06
2,75,74,null,14.28
2,75,43,null,16.05
2,166,74,null,18.9
2,74,24,null,22.75
2,260,82,null,14.7
2,260,129,null,15.4
2,75,74,null,18.8
2,75,238,null,15.4
2,75,238,null,15.4
2,17,17,null,20.3
2,83,82,null,11.9
2,75,74,null,12.2
2,43,239,null,23.05
2,244,151,null,33.54
2,7,179,null,15.96
2,7,132,null,80.64
2,43,236,null,17.58
2,244,194,null,53.45
2,33,161,null,42.66
2,74,239,null,31.86
1,244,239,null,30.75
2,75,243,null,52.92
2,95,135,null,24.5
2,95,160,null,23.1
2,134,197,null,22.4
1,181,97,null,20.15
1,65,49,null,17.6
2,74,126,null,31.5
2,43,236,null,17.55
2,75,238,null,13.98
2,43,236,null,13.03
2,121,121,null,6
2,134,28,null,13.65
2,43,74,null,15.75
2,43,239,null,20.94
1,75,75,null,9.1
1,75,74,null,12.6
2,92,92,null,13.44
2,75,142,null,22.85
2,43,236,null,15.9
2,75,262,null,25.14
2,75,75,null,8.4
2,43,263,null,17.45
2,65,49,null,18.48
2,166,238,null,20.94
2,260,138,null,28.1
2,260,226,null,17.1
2,75,231,null,52.86
2,75,74,null,12.6
2,74,244,null,31.5
2,75,75,null,11.9
2,75,75,null,14
2,75,143,null,36.9
1,75,263,null,15.35
1,75,186,null,41.85
2,74,166,null,22.9
2,33,158,null,44.56
2,43,43,null,18.42
2,43,137,null,38.58
2,97,17,null,23.1
1,75,74,null,15.95
1,74,244,null,21
1,74,41,null,14.6
1,75,236,null,18.4
1,75,100,null,1.01
2,82,83,null,13.3
1,247,69,null,38.5
2,181,37,null,24.5
1,244,243,null,13.69
1,244,166,null,22.7
2,75,42,null,26.25
1,75,74,null,15.1
2,97,7,null,50.4
1,173,70,null,19
1,254,254,null,18
1,136,212,null,26
2,43,161,null,25.15
2,43,239,null,17.45
2,74,75,null,18.38
2,236,161,null,27.06
2,75,140,null,22.27
2,130,215,null,15.96
2,74,262,null,23.05
2,75,75,null,12.6
1,75,239,null,20.1
1,75,238,null,15.05
2,166,116,null,20.02
2,82,160,null,11.9
2,82,196,null,11.2
2,260,112,null,26.6
2,75,74,null,13.3
2,75,262,null,22.62
1,61,264,null,19
1,181,181,null,19
2,95,258,null,18.9
2,95,95,null,16.8
2,95,28,null,13.3
2,95,258,null,21.7
2,41,24,null,13.3
1,173,56,null,13
1,173,92,null,17.9
2,95,28,null,16.1
2,42,116,null,11.2
2,69,47,null,12.25
2,82,129,null,14
2,166,238,null,20.94
2,75,236,null,19.26
2,75,246,null,42.78
2,82,192,null,38.64
2,196,197,null,24.5
1,166,166,null,9.8
1,41,74,null,17.5
1,74,41,null,12.6
1,74,238,null,37.2
2,173,173,null,13.3
2,75,143,null,35.43
2,130,122,null,28.56
2,223,129,null,28
2,116,41,null,16.1
2,41,151,null,11.2
2,166,152,null,10.5
2,166,24,null,13.45
2,166,239,null,21.78
2,74,262,null,29.34
2,33,33,null,31.2
2,75,263,null,17.45
2,129,138,null,28
2,83,138,null,36
2,260,157,null,14.7
1,75,24,null,15.7
1,75,161,null,32.3
1,153,228,null,51.25
2,41,231,null,66.3
2,95,196,null,18.48
2,41,166,null,13.3
2,42,244,null,17.5
2,74,116,null,16.8
2,166,116,null,16.8
2,82,138,null,28.9
2,82,129,null,19.11
2,116,50,null,76.06
1,95,56,null,22.4
2,7,7,null,8.4
2,95,135,null,21
2,43,237,null,20.87
2,75,262,null,20.94
2,75,74,null,16.8
2,43,142,null,22.62
2,75,236,null,15.06
2,95,135,null,21.84
2,65,256,null,23.1
2,150,150,null,13
2,97,257,null,32.38
2,97,189,null,16.8
2,41,42,null,15.96
2,75,243,null,34.3
2,260,82,null,12.6
2,65,188,null,22.4
2,66,181,null,23.8
2,65,61,null,19.32
1,259,220,null,24
1,82,83,null,17.4
1,82,82,null,15.4
2,129,129,null,11.2
2,82,138,null,26
2,65,71,null,28.7
2,130,265,null,51.24
2,95,196,null,18.2
2,82,83,null,11.9
2,75,48,null,31.86
2,75,75,null,10.5
2,65,66,null,21.9
2,97,25,null,11.2
2,66,33,null,9.8
2,74,24,null,17.5
2,7,223,null,19.6
2,166,264,null,17.64
2,95,95,null,13.44
2,74,41,null,15.12
1,75,237,null,18.45
1,65,17,null,18.45
2,75,41,null,11.9
2,75,236,null,16.05
2,75,41,null,16.8
2,257,89,null,70.2
2,74,41,null,11.9
2,74,42,null,19.32
1,196,56,null,11.5
2,74,41,null,16.62
2,74,141,null,25.85
2,74,168,null,17.64
2,74,74,null,10.5
2,74,238,null,29.34
2,166,152,null,11.76
2,82,129,null,18.9
2,74,41,null,17.64
2,166,262,null,31.02
2,95,121,null,23.8
2,82,138,null,28.68
2,82,129,null,18.48
1,82,56,null,14.7
1,82,223,null,30.1
1,74,262,null,27.65
2,43,236,null,17.58
2,43,236,null,15.06
2,74,75,null,12.6
2,43,239,null,25.41
2,75,75,null,10.08
2,43,238,null,19.26
2,74,238,null,22.25
2,116,26,null,89.1
2,82,138,null,28.8
2,74,41,null,19.32
2,69,75,null,28.7
2,75,151,null,11.76
2,263,263,null,15.9
2,75,151,null,11.9
2,75,262,null,18.45
2,130,124,null,35.28
2,75,236,null,18.85
2,75,41,null,17.64
2,166,42,null,21.84
2,244,166,null,21.1
2,69,169,null,20
2,82,82,null,9.8
2,75,230,null,36.69
2,134,28,null,13.44
2,134,28,null,13.9
2,134,135,null,13.3
2,74,75,null,17.64
2,75,236,null,13.03
2,196,160,null,21
2,95,92,null,33.67
2,134,216,null,25.2
1,65,195,null,17.5
2,95,100,null,67.4
2,43,234,null,36.17
2,95,95,null,20.3
2,82,82,null,21
2,82,82,null,30.1
2,43,141,null,22.62
2,75,143,null,30.18
2,97,261,null,31.25
2,75,141,null,20.95
2,75,141,null,21.78
2,166,74,null,20.16
2,260,129,null,14.7
2,166,41,null,14.28
2,74,142,null,31.02
2,260,260,null,11.2
1,65,113,null,29.95
2,75,74,null,15.4
1,75,236,null,10.35
1,75,263,null,16.55
2,33,40,null,13.3
2,75,161,null,31.86
2,97,79,null,32.25
2,127,243,null,14
1,75,236,null,15.15
2,82,173,null,20.3
2,65,49,null,15.4
1,74,230,null,36.9
2,130,258,null,22.3
2,75,162,null,35.22
2,166,116,null,17.5
2,75,68,null,34.38
2,97,37,null,26.6
2,75,74,null,8.4
2,74,74,null,7
2,74,237,null,27.67
2,74,166,null,19.32
2,166,116,null,11.9
2,43,239,null,20.94
1,43,166,null,20.9
2,82,138,null,28.1
2,82,93,null,17.5
1,152,75,null,18.7
1,247,235,null,21
2,223,226,null,18.2
2,94,167,null,23.1
2,167,247,null,13.3
2,75,140,null,23.75
2,43,239,null,16.05
1,75,244,null,16.5
2,95,102,null,18.48
2,95,131,null,26
2,95,95,null,16.9
2,244,231,null,66.44
2,95,102,null,18.38
2,166,41,null,16.8
2,166,166,null,9.24
2,166,239,null,27.66
1,173,92,null,17.9
2,196,95,null,16.8
2,82,157,null,21
1,166,151,null,13.3
1,166,236,null,21.78
1,75,74,null,12.1
1,75,74,null,16.6
1,74,74,null,10.5
2,129,138,null,32.04
2,260,157,null,16.8
2,74,151,null,19.24
2,193,145,null,17.36
2,75,24,null,20.93
2,166,238,null,17.85
2,166,151,null,15
2,166,263,null,29.34
1,75,239,null,20.9
2,7,179,null,13.12
2,41,75,null,20.3
2,95,197,null,29.4
2,74,166,null,23.62
2,74,239,null,26.51
2,75,237,null,20.65
2,43,151,null,12.6
2,75,4,null,36.9
2,43,151,null,17.5
2,166,151,null,11.8
2,75,263,null,16.05
2,95,196,null,17.5
2,65,97,null,9.8
2,97,61,null,14.76
2,82,70,null,21
2,41,74,null,11.2
2,74,141,null,30.18
2,33,181,null,27.72
2,75,75,null,10.5
2,181,97,null,15.96
2,97,61,null,23.34
1,220,241,null,14.49
1,82,73,null,29.4
2,82,129,null,17.8
2,130,216,null,27
2,95,95,null,12.6
2,82,83,null,10.5
2,82,70,null,21
2,75,74,null,13.6
2,75,236,null,18.42
2,65,49,null,18.2
2,7,223,null,14
1,190,49,null,16.7
2,75,236,null,13.95
2,43,246,null,33.35
2,74,236,null,20.94
2,74,236,null,20.94
2,74,263,null,22.62
2,74,141,null,32.69
2,74,166,null,19.35
2,74,151,null,26.04
2,82,173,null,20.3
2,43,239,null,21.55
2,152,151,null,16.1
2,95,196,null,14.3
2,95,135,null,15.4
1,82,192,null,25.2
2,43,236,null,12.55
2,43,166,null,18.48
2,75,74,null,13.3
2,69,94,null,25
2,75,17,null,81.31
2,226,226,null,11
2,75,74,null,14.6
2,75,236,null,20.1
2,264,264,null,12.36
2,42,116,null,14
2,116,244,null,11.9
2,75,162,null,32.7
2,43,263,null,17.58
2,244,50,null,41.1
2,244,147,null,25.9
2,7,237,null,23.75
2,95,197,null,23.52
2,130,28,null,13.3
2,82,129,null,14.7
2,75,263,null,22.15
2,82,82,null,11.2
2,74,42,null,16.8
2,95,95,null,11.76
1,65,189,null,18.45
2,260,226,null,17.64
2,243,243,null,23.22
2,41,74,null,12.6
2,223,96,null,48.7
2,134,134,null,14.43
2,75,263,null,14.94
2,75,166,null,16.68
2,75,239,null,22.5
2,92,196,null,20.2
2,43,166,null,13.3
2,43,262,null,20.45
2,166,107,null,48.54
2,260,17,null,37
2,74,262,null,23.34
2,82,82,null,10.4
2,82,102,null,16.7
2,75,74,null,11.1
2,75,238,null,17.65
1,75,238,null,14.15
1,166,41,null,11.4
2,40,33,null,11.8
2,40,61,null,16.7
2,74,262,null,24.47
2,66,72,null,43.56
2,43,164,null,29.22
2,129,252,null,44.4
2,65,234,null,39.85
2,7,170,null,24.35
1,75,262,null,19.95
1,75,162,null,29.2
2,243,200,null,24.6
2,244,152,null,13.2
2,82,82,null,10.8
2,97,61,null,25.7
2,75,239,null,20.73
2,166,50,null,26.65
2,166,186,null,36.45
2,74,236,null,26.06
2,43,262,null,15.25
2,43,142,null,19.14
2,75,228,null,77.1
2,37,63,null,22.3
2,75,151,null,16.5
2,41,243,null,27.2
2,74,74,null,9.96
1,166,238,null,17.3
1,166,262,null,28.05
2,129,56,null,9
2,82,135,null,32.63
2,7,82,null,19.5
2,92,73,null,15
2,43,263,null,16.73
2,43,238,null,16.62
1,181,258,null,30
2,244,166,null,17.4
2,97,188,null,16
2,95,196,null,11.8
2,166,42,null,12.5
2,41,152,null,11.1
2,66,189,null,26.76
2,7,135,null,33.5
1,210,210,null,44
2,74,236,null,13.55
2,42,41,null,16.3
2,41,41,null,9
2,166,75,null,13.88
2,66,231,null,23.34
2,66,256,null,30.12
2,7,7,null,8.3
1,75,262,null,17.35
1,43,246,null,31.35
1,228,241,null,50.7
1,241,174,null,16.7
2,66,68,null,45.75
2,41,43,null,14.16
2,82,138,null,28.6
2,82,138,null,31.08
2,166,236,null,20.15
2,95,95,null,10.8
2,75,74,null,11.8
2,75,74,null,13.9
2,65,85,null,19.8
2,193,193,null,10.08
2,75,238,null,19.94
2,95,95,null,13.8
2,95,95,null,15.62
2,97,225,null,25.77
2,97,225,null,20.2
2,7,179,null,16.25
2,95,129,null,30.96
2,95,98,null,26.5
2,43,244,null,31.3
2,74,238,null,13.9
2,82,70,null,19.5
2,95,131,null,20.9
2,97,188,null,30.12
2,112,228,null,44.7
2,7,163,null,30.06
2,166,41,null,10.8
2,74,166,null,10.4
2,75,42,null,13.2
2,97,61,null,28.3
2,166,237,null,32.58
2,74,263,null,22.5
2,74,262,null,25.86
1,82,95,null,11.1
2,74,233,null,32.05
2,166,68,null,41.82
2,75,238,null,22.5
2,134,134,null,11.64
1,74,141,null,21.85
2,41,229,null,43.56
2,89,89,null,5.5
2,89,89,null,71.5
2,75,74,null,9
2,166,69,null,23.7
2,75,262,null,17.35
2,82,129,null,18.5
2,95,173,null,23.7
2,216,216,null,11.1
2,41,24,null,12.5
2,179,202,null,13.9
2,196,157,null,17.3
2,74,166,null,15.84
2,166,239,null,20.81
1,65,40,null,15.6
2,95,95,null,13.32
2,43,43,null,9.96
2,74,75,null,9.7
2,75,236,null,14.94
2,92,92,null,9.96
2,166,42,null,20.88
2,166,238,null,17.46
2,75,237,null,18.05
2,75,42,null,13.32
2,74,151,null,19
2,82,56,null,13.9
1,66,112,null,30.1
2,66,142,null,53.58
2,74,264,null,15
2,265,82,null,48.2
2,75,74,null,8.3
2,75,236,null,14.94
1,210,76,null,24.5
2,129,202,null,30.12
2,97,25,null,13.32
1,75,142,null,20.45
2,166,68,null,40.98
2,82,82,null,6.9
1,244,142,null,30.25
1,244,143,null,33.4
2,166,74,null,19.1
2,75,151,null,13.32
2,43,237,null,13.95
2,75,238,null,16.62
2,75,186,null,27.04
2,74,140,null,31.74
2,43,48,null,28.06
2,255,225,null,27.88
2,260,129,null,12.12
2,134,134,null,12.48
2,166,238,null,21.69
2,75,41,null,11.8
1,61,97,null,20
2,166,239,null,21.66
2,166,166,null,6.9
2,95,95,null,11.4
2,97,257,null,17.76
2,166,25,null,61.65
2,66,87,null,20.55
2,7,82,null,22.3
2,223,157,null,28.38
2,7,146,null,12.12
2,74,236,null,14.46
2,74,244,null,17.25
2,193,255,null,25.6
2,24,42,null,17.7
2,166,239,null,20.82
2,74,151,null,17.4
2,7,141,null,23.65
1,174,241,null,16.7
2,33,89,null,34.88
2,41,42,null,12.5
2,74,41,null,12.1
2,166,244,null,24.2
2,42,243,null,26.76
2,75,151,null,11.1
2,193,134,null,46.1
2,41,220,null,45.38
2,95,28,null,18.36
2,75,41,null,11.64
2,43,249,null,46.86
2,75,236,null,12.15
2,130,205,null,21.5
2,95,95,null,-6.2
2,95,95,null,6.2
2,95,95,null,16.5
2,130,130,null,16.7
2,97,14,null,34.88
2,129,129,null,9
2,82,157,null,15.3
2,74,239,null,20.85
2,33,263,null,49.11
2,74,48,null,33.45
2,82,83,null,32.8
1,66,143,null,45.15
2,212,182,null,8.3
2,82,145,null,27.2
2,25,54,null,13.32
2,260,226,null,15.62
2,166,163,null,30.06
1,92,53,null,15
2,74,74,null,6.9
2,75,161,null,25.02
2,244,116,null,10.4
2,264,264,null,5.5
2,83,157,null,16.7
2,244,238,null,35.1
2,95,95,null,13.52
2,95,134,null,12.1
2,129,129,null,12.48
2,129,129,null,6.2
2,43,166,null,16.68
2,7,146,null,11.1
2,196,95,null,11.64
2,74,263,null,20.63
2,74,42,null,16.7
1,33,225,null,20.5
1,65,188,null,21.7
2,95,102,null,19.2
2,92,53,null,13.2
2,166,243,null,30.12
2,166,148,null,52.74
2,74,116,null,18.2
1,74,239,null,25
2,167,167,null,-6.9
2,167,167,null,6.9
2,41,151,null,8.37
2,82,83,null,10.4
1,25,188,null,21.72
2,75,163,null,23.34
2,66,256,null,22.56
2,74,75,null,13.32
2,75,36,null,72.06
2,66,25,null,24.4
2,43,263,null,13.45
1,155,210,null,16
2,166,74,null,13.9
2,95,102,null,18.1
2,166,166,null,12
2,166,127,null,29.28
2,74,244,null,24.24
2,75,262,null,20.82
2,168,167,null,13
2,55,210,null,17.38
2,255,161,null,38.35
2,7,179,null,9
2,83,82,null,13.2
2,260,132,null,70.44
2,134,134,null,10.4
2,146,95,null,40.5
2,75,263,null,15.78
2,75,164,null,35.1
1,181,77,null,28
2,244,238,null,32.58
2,66,145,null,33.7
1,210,210,null,43.3
2,72,180,null,32.8
2,7,207,null,12.1
2,130,265,null,52.38
2,112,164,null,43.35
2,157,157,null,14.8
2,166,41,null,11.8
2,226,226,null,33
2,146,146,null,10.4
2,256,232,null,21.75
2,179,179,null,9.7
2,74,151,null,19
2,66,238,null,56.69
2,223,223,null,9.5
2,166,158,null,42.69
2,193,83,null,26.5
2,244,239,null,31.74
2,95,95,null,12.5
2,97,49,null,15
2,43,263,null,13.69
2,210,210,null,9.96
2,75,237,null,18.31
2,130,131,null,18.36
2,7,7,null,12.12
2,7,82,null,16.7
2,75,74,null,13.2
2,260,129,null,12.48
2,129,196,null,20.2
2,42,42,null,9.12
2,75,69,null,23.7
2,181,97,null,17.52
2,65,33,null,14.16
2,66,49,null,25.08
2,66,231,null,29.22
2,74,116,null,18.5
2,74,166,null,9
2,25,61,null,20.88
2,66,232,null,25.86
2,41,143,null,38.46
2,260,157,null,11.4
2,244,243,null,16
2,129,161,null,33.45
2,166,24,null,9.13
2,166,239,null,22.55
2,130,124,null,30.96
2,43,48,null,32.55
2,7,82,null,16.7
2,42,41,null,15.84
2,74,24,null,11.8
2,42,42,null,8
2,41,50,null,38.03
2,92,252,null,20.2
1,42,232,null,48.85
2,83,76,null,72.67
2,160,197,null,25
2,66,125,null,27.81
2,43,166,null,15
1,29,210,null,9.5
2,41,230,null,35.1
2,244,151,null,23.23
2,74,200,null,42.72
2,75,166,null,11.8
2,41,166,null,11.64
2,42,42,null,8.3
2,83,82,null,11.8
2,255,141,null,35.94
2,7,179,null,9.3
2,193,134,null,51.96
2,146,129,null,18.8
2,75,95,null,65.81
2,74,247,null,18.8
